ORDER_HEAD_LINE_NO,MTL_NO,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_STATUS_CD,MTL_SECTION_CD,MTL_STATUS_CD,OPER_FLAG,FAC_OP_CD_N,MAT_PRG_TP,PRD_PRG_TP,ORDER_PRG_TP_CD,BEF_OS_STATUS_CD,MTL_BEF_PROCESS_CD_N,PLATE_EA,MTL_REAL_WEIGHT,MTL_BASE_WEIGHT,MTL_COMPLETE_FLAG,GCS_COMP_CODE,WORKS_CODE,MAT_SHP_TP,RSV_METHOD_TP,RSV_DT,ASSEMBLY,SZ_DIR_FLAG,SZ_PARENT_SLAB_FLAG,PL_PRD_MASTER_CLS,DEPT_LOC_SITE_CD,DEST_SITE_CD,PLT_TE_PIC_QT_REVISE_TP,OVERROLL_CHECK_DATE,OVERROLL_RELEASE_DATE,OVROLL_PASS_YN_FLAG,OP_INDI_ERR_CAU_CD,OVEROLL_CD,MTL_PREVIOUS_NO_SECTION1,MTL_PREVIOUS_NO11,MTL_PREVIOUS_NO12,MTL_PREVIOUS_NO13,MTL_PREVIOUS_NO14,MTL_PREVIOUS_NO15,MTL_PREVIOUS_NO_SECTION2,MTL_PREVIOUS_NO21,MTL_PREVIOUS_NO22,MTL_PREVIOUS_NO23,MTL_PREVIOUS_NO24,MTL_PREVIOUS_NO25,MTL_PREVIOUS_NO26,MTL_PREVIOUS_NO27,MTL_PREVIOUS_NO28,MTL_PREVIOUS_NO29,MTL_PREVIOUS_NO30,PARTITION_KEY,CUST_DELIV_DT,PLT_PDT_ONL_ISP_RSH_IND_TP
01S5486961010,SEHB3998 031,B,HNMCY031,C400620522,2022/03/14 15:04:41.000000,B,HNMCY031,C400620522,2022/03/14 15:04:41.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17150,16414,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5486961010,SEHB3998 041,B,HNMCY031,C400620522,2022/03/14 15:04:42.000000,B,HNMCY031,C400620522,2022/03/14 15:04:42.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17150,16414,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5446344010,SEHB3998 051,B,HNMCY031,C400620522,2022/03/14 15:04:42.000000,B,HNMCY031,C400620522,2022/03/14 15:04:42.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17150,14792,,01,P,A,,,EFXC0000000003M,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5446344010,SEHB3998 061,B,HNMCY031,C400620522,2022/03/14 15:04:43.000000,B,HNMCY031,C400620522,2022/03/14 15:04:43.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17150,14792,,01,P,A,,,EFXC0000000003M,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447086010,SEHB3999 011,B,HNMCY031,C400620522,2022/03/14 15:04:44.000000,B,HNMCY031,C400620522,2022/03/14 15:04:44.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447086010,SEHB3999 021,B,HNMCY031,C400620522,2022/03/14 15:04:44.000000,B,HNMCY031,C400620522,2022/03/14 15:04:44.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447086010,SEHB3999 031,B,HNMCY031,C400620522,2022/03/14 15:04:45.000000,B,HNMCY031,C400620522,2022/03/14 15:04:45.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447086010,SEHB3999 041,B,HNMCY031,C400620522,2022/03/14 15:04:46.000000,B,HNMCY031,C400620522,2022/03/14 15:04:46.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447064010,SEHB3999 051,B,HNMCY031,C400620522,2022/03/14 15:04:46.000000,B,HNMCY031,C400620522,2022/03/14 15:04:46.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447048010,SEHB3999 061,B,HNMCY031,C400620522,2022/03/14 15:04:47.000000,B,HNMCY031,C400620522,2022/03/14 15:04:47.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447048010,SEHB4000 011,B,HNMCY031,C400620522,2022/03/14 15:04:48.000000,B,HNMCY031,C400620522,2022/03/14 15:04:48.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447048010,SEHB4000 021,B,HNMCY031,C400620522,2022/03/14 15:04:49.000000,B,HNMCY031,C400620522,2022/03/14 15:04:49.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,17070,15237,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447097010,SEHB4000 031,B,HNMCY031,C400620522,2022/03/14 15:04:49.000000,B,HNMCY031,C400620522,2022/03/14 15:04:49.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,16900,15854,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447097010,SEHB4000 041,B,HNMCY031,C400620522,2022/03/14 15:04:50.000000,B,HNMCY031,C400620522,2022/03/14 15:04:50.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,16900,15854,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447097010,SEHB4000 051,B,HNMCY031,C400620522,2022/03/14 15:04:50.000000,B,HNMCY031,C400620522,2022/03/14 15:04:50.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,16900,15854,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5447097010,SEHB4000 061,B,HNMCY031,C400620522,2022/03/14 15:04:51.000000,B,HNMCY031,C400620522,2022/03/14 15:04:51.000000,,,,,,,,,,AAD,A,2,H,2A1,D,,,,,1,16810,15770,,01,P,A,,,EFXC00000000028,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,S,,
01S5481679030,QFC0912,B,PSQ7CP56,C400620522,2022/03/14 15:06:30.000000,B,PSH99Y55,CallSTSOSProgram,2022/03/14 15:06:33.676000,,,,,,,,,,QYY,Q,2,Q,6F2,X,,,QYY,,,18040,18040,,01,P,Q,,,EQCA000000001RE,,,,,,,,,,,,H,HBC049750,,,,,Q,,,,,,,,,,,S,,
01S5465323010,CBC3394,B,PM9CN110,C400620522,2022/03/14 14:57:27.000000,B,PM9CN110,CallColdCoilOSProgram,2022/03/14 14:57:27.975000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,22390,22390,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC025430,,,,,,,,,,,,,,,,T,,
01S5487604010,HBC079890,B,PHZFCM25,C400620522,2022/03/14 14:58:08.000000,B,PHZAYM11,CallHotCoilOSProgram,2022/03/14 15:13:53.317000,,,,,,,,,,HAD,H,2,H,2S1,D,,,HAD,,,26200,25287,,01,P,H,,,EFHA00000000BBS,,,,,,,,,,,,,SB44958 031,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45311 541,B,PEEZZ613,C400620522,2022/03/14 14:38:24.000000,B,PEF1Z503,CallSlabOSProgram,2022/03/14 15:07:46.430000,,,,,,,,,,DAH,D,2,C,2A1,H,,,DAH,,,26740,25077,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB0784 541,,,,,,,,,,,,,,,,T,,
01S5466298010,HBC080000,B,PHZFCM25,C400620522,2022/03/14 15:18:56.000000,B,PH2APM14,CallHotCoilOSProgram,2022/03/14 15:18:57.737000,,,,,,,,,,HCH,H,2,H,2L1,H,,U,HCH,,,30090,29458,,01,P,H,,,EFHA00000000BKM,,,,,,,,,,,,,SB45271 031,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45313 011,B,PEEZZ613,C400620522,2022/03/14 15:03:26.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 15:13:33.123000,,,,,,,,,,DAH,D,2,C,2A1,H,,,DAH,,,26740,25077,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB1041 011,,,,,,,,,,,,,,,,T,,
01S5443343010,CAC1667B,B,PM6FN112,C400620522,2022/03/14 14:22:07.000000,B,PMZZY265,CallColdCoilOSProgram,2022/03/14 14:38:02.440000,,,,,,,,,,CYY,C,2,L,153,X,,,CYY,,,9100,9100,,01,P,C,,,EFBC0000000001X,,,,,,,,,,,,H,HAC003460,,,,,C,CAC1667,CAC1667,,,,,,,,,T,,
01S5483806010,EBC0680,B,PM5BN112,C400620522,2022/03/14 14:22:15.000000,B,PM5BN113,CallColdCoilOSProgram,2022/03/14 14:22:16.195000,,,,,,,,,,EBD,E,2,M,5L1,D,,,EBD,,,22770,20248,,01,P,E,,,EFMB00000000Q5S,,,,,,,,,,,,H,HBC002000,,,,,,,,,,,,,,,,T,,
01S5467513020,CGC0814B,B,PM8BN112,C400620522,2022/03/14 14:23:51.000000,B,PM9BN113,CallColdCoilOSProgram,2022/03/14 14:23:54.316000,,,,,,,,,,CYY,C,2,L,255,X,,,CYY,,,11680,11680,,01,P,C,,,EHFGA00000020AZ,,,,,,,,,,,,H,HBB156000,,,,,C,CGC0814,,,,,,,,,,T,,
01S5476449010,HAC065500,B,PH1APM14,C400620522,2022/03/14 14:27:52.000000,B,PHZZYM12,CallHotCoilOSProgram,2022/03/14 14:47:27.245000,,,,,,,,,,HAD,H,2,H,1S1,D,,,HAD,,,23110,20431,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45257 051,,,,,,,,,,,,,,,,T,,
01S5486294010,SB45306 551,B,PEEZZ613,C400620522,2022/03/14 14:29:14.000000,B,PEEZZ613,C400620522,2022/03/14 14:29:14.000000,,,,,,,,,,DAF,D,1,C,3X1,F,,,,,,21150,18219,,01,P,D,,,EFSA00000000W1X,,,,,,,,,,,,A,SBHB1004 551,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45311 041,B,PEEZZ613,C400620522,2022/03/14 14:38:03.000000,B,PEF1Z503,CallSlabOSProgram,2022/03/14 15:07:44.949000,,,,,,,,,,DAH,D,2,C,2A1,H,,,DAH,,,26740,25077,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB0784 041,,,,,,,,,,,,,,,,T,,
01S5434293010,HBC079920,B,PH2APM14,C400620522,2022/03/14 15:04:37.000000,B,PHZAYM11,CallHotCoilOSProgram,2022/03/14 15:18:33.700000,,,,,,,,,,HAD,H,2,H,2V1,D,,,HAD,,,13220,13008,,01,P,H,,,EFHA000000004MA,,,,,,,,,,,,,SF52036 581,,,,,,,,,,,,,,,,T,,
01S5465323010,CBC3396,B,PM9CN110,C400620522,2022/03/14 15:06:06.000000,B,PM9CN110,CallColdCoilOSProgram,2022/03/14 15:06:07.454000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,23050,23050,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC025440,,,,,,,,,,,,,,,,T,,
01S5483790010,HAC065630,B,PH1APM14,C400620522,2022/03/14 15:08:57.000000,B,PH1APM14,C400620522,2022/03/14 15:08:57.000000,,,,,,,,,,HAD,H,2,H,1S1,D,,,,,,22380,19785,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45255 531,,,,,,,,,,,,,,,,T,,
01S5465323010,CBC3397,B,PM9CN110,C400620522,2022/03/14 15:11:29.000000,B,PM9CN110,CallColdCoilOSProgram,2022/03/14 15:11:30.276000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,23060,23060,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC025450,,,,,,,,,,,,,,,,T,,
01S5483790010,HAC065650,B,PH1APM14,C400620522,2022/03/14 15:14:37.000000,B,PH1APM14,C400620522,2022/03/14 15:14:37.000000,,,,,,,,,,HAD,H,2,H,1S1,D,,,,,,22390,19794,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45255 511,,,,,,,,,,,,,,,,T,,
01S5467513020,CGC0818A,B,PM8BN112,C400620522,2022/03/14 15:16:24.000000,B,PM8BN112,C400620522,2022/03/14 15:16:24.000000,,,,,,,,,,CYY,C,2,L,255,X,,,,,,11420,11420,,01,P,C,,,EHFGA00000020AZ,,,,,,,,,,,,H,HBB160660,,,,,C,,,,,,,,,,,T,,
01S5505228010,HBC079940,B,PHZFCM25,C400620522,2022/03/14 15:09:51.000000,B,PH2APM19,CallHotCoilOSProgram,2022/03/14 15:15:35.449000,,,,,,,,,,HCH,H,2,H,2N1,H,,U,HCH,,,21780,21432,,01,P,H,,,EFHA00000000WFC,,,,,,,,,,,,,SF53920 041,,,,,,,,,,,,,,,,T,,
01S5443049010,EBB1316C,B,PM5KN112,C400620522,2022/03/14 15:13:18.000000,B,PM5KN112,C400620522,2022/03/14 15:13:18.000000,,,,,,,,,,EHM,E,2,M,521,N,,,,,,4850,4850,,01,P,E,,,EFEH00000000Q4W,,,,,,,,,,,,H,HAB084450,,,,,C,,,,,,,,,,,T,,
01S5467769010,CBC3075A,B,PM6FN112,C400620522,2022/03/14 15:14:02.000000,B,PM8FN113,CallColdCoilOSProgram,2022/03/14 15:19:28.585000,,,,,,,,,,CYY,C,2,L,251,X,,,CYY,,,14230,14230,,01,P,C,,,EFCD00000000QHG,,,,,,,,,,,,H,HBC044990,,,,,C,CBC3075,CBC3075,,,,,,,,,T,,
01S5505228010,HBC079980,B,PHZFCM25,C400620522,2022/03/14 15:16:25.000000,B,PH2APM14,CallHotCoilOSProgram,2022/03/14 15:16:26.026000,,,,,,,,,,HCH,H,2,H,2N1,H,,U,HCH,,,21840,21491,,01,P,H,,,EFHA00000000WFC,,,,,,,,,,,,,SF53920 531,,,,,,,,,,,,,,,,T,,
01S5476449010,HAC065490,B,PH1APM14,C400620522,2022/03/14 14:25:10.000000,B,PHZZYM12,CallHotCoilOSProgram,2022/03/14 14:42:43.971000,,,,,,,,,,HAD,H,2,H,1S1,D,,,HAD,,,22980,20316,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45255 061,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45311 031,B,PEEZZ613,C400620522,2022/03/14 14:30:54.000000,B,PEF1Z503,CallSlabOSProgram,2022/03/14 15:07:44.687000,,,,,,,,,,DAH,D,2,C,2A1,H,,,DAH,,,26740,25077,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB0784 031,,,,,,,,,,,,,,,,T,,
01S5465312010,CBC3466,B,PM9CN110,C400620522,2022/03/14 14:43:11.000000,B,PM9CN110,CallColdCoilOSProgram,2022/03/14 14:43:12.164000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,26750,26750,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC067360,,,,,,,,,,,,,,,,T,,
01S5485973010,SB45311 521,B,PEEZZ613,C400620522,2022/03/14 14:24:03.000000,B,PEYZZ622,CallSlabOSProgram,2022/03/14 15:14:43.833000,,,,,,,,,,DAH,D,2,C,2A1,J,,,DAH,,,27120,26314,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB0784 521,,,,,,,,,,,,,,,,T,,
01S5465312010,CBC3467,B,PM9CN110,C400620522,2022/03/14 14:26:27.000000,B,PMZZY265,CallColdCoilOSProgram,2022/03/14 15:04:19.502000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,26840,26840,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC067330,,,,,,,,,,,,,,,,T,,
01S5476449010,HAC065510,B,PH1APM14,C400620522,2022/03/14 14:31:34.000000,B,PHZZYM12,CallHotCoilOSProgram,2022/03/14 14:49:17.422000,,,,,,,,,,HAD,H,2,H,1S1,D,,,HAD,,,23060,20387,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45257 041,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45313 031,B,PEEZZ613,C400620522,2022/03/14 15:16:35.000000,B,PEEZH572,CallSlabOSProgram,2022/03/14 15:18:26.412000,,,,,,,,,,DAF,D,1,C,3X1,F,,,DAF,,,26740,25077,,01,P,D,,,EFSA00000000VVB,,,,,,,,,,,,A,SBHB1041 031,,,,,,,,,,,,,,,,T,,
01S5443343010,CAC1668A,B,PM6FN112,C400620522,2022/03/14 14:41:40.000000,B,PMZZY265,CallColdCoilOSProgram,2022/03/14 15:08:55.941000,,,,,,,,,,CBK,C,2,L,1P1,K,,,CBK,,,9230,9230,,01,P,C,,,EFBC0000000001X,,,,,,,,,,,,H,HAC003470,,,,,C,CAC1668,CAC1668,,,,,,,,,T,,
01S5434097010,CBC0727B,B,PM7MN112,C400620522,2022/03/14 14:47:42.000000,B,PM8MN113,CallColdCoilOSProgram,2022/03/14 14:47:51.295000,,,,,,,,,,CDK,C,2,L,2V2,K,,,CDK,,,11790,11790,,01,P,C,,,EFZA00000000RY9,,,,,,,,,,,,H,HAB058550,,,,,C,CBC0727,CBC0727,,,,,,,,,T,,
01S5486294010,SB45306 581,B,PEEZZ613,C400620522,2022/03/14 14:57:01.000000,B,PEEZZ613,C400620522,2022/03/14 14:57:01.000000,,,,,,,,,,DAF,D,1,C,3X1,F,,,,,,21150,18219,,01,P,D,,,EFSA00000000W1X,,,,,,,,,,,,A,SBHB1004 581,,,,,,,,,,,,,,,,T,,
01S5483790010,HAC065600,B,PH1APM14,C400620522,2022/03/14 14:57:22.000000,B,PH1APM19,CallHotCoilOSProgram,2022/03/14 15:14:22.748000,,,,,,,,,,HAD,H,2,H,1S1,D,,,HAD,,,22400,19803,,01,P,H,,,EFHA00000000BWA,,,,,,,,,,,,,SB45255 561,,,,,,,,,,,,,,,,T,,
01S5447543010,CBC0074A,B,PM7MN112,C400620522,2022/03/14 14:58:48.000000,B,PM7MN112,C400620522,2022/03/14 14:58:48.000000,,,,,,,,,,CYY,C,2,L,253,X,,,,,,9220,9220,,01,P,C,,,EFZC00000000Q0N,,,,,,,,,,,,H,HBB160310,,,,,C,,CBC0074,,,,,,,,,T,,
01S5465323010,CBC3395,B,PM9CN110,C400620522,2022/03/14 15:01:41.000000,B,PM9CN110,CallColdCoilOSProgram,2022/03/14 15:01:42.224000,,,,,,,,,,CYY,C,2,L,252,X,,,CYY,,,23090,23090,,01,P,C,,,EFFA00000000U8P,,,,,,,,,,,,H,HBC024470,,,,,,,,,,,,,,,,T,,
01S5485795010,HBC079910,B,PHZFCM25,C400620522,2022/03/14 15:02:46.000000,B,PH2APM19,CallHotCoilOSProgram,2022/03/14 15:10:48.578000,,,,,,,,,,HCH,H,2,H,2L1,H,,U,HCH,,,27920,26947,,01,P,H,,,EFHA00000000BBS,,,,,,,,,,,,,SB44955 051,,,,,,,,,,,,,,,,T,,
01S5459517030,SB45313 511,B,PEEZZ613,C400620522,2022/03/14 15:03:52.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 15:19:03.274000,,,,,,,,,,DAH,D,2,C,2A1,H,,,DAH,,,26710,25049,,01,P,D,,,EFSE00000000XX5,,,,PEG2160,PHB1160,,,,,,,A,SBHB1041 511,,,,,,,,,,,,,,,,T,,
01S5485795010,HBC079900,B,PHZFCM25,C400620522,2022/03/14 15:06:25.000000,B,PH2APM19,CallHotCoilOSProgram,2022/03/14 15:14:20.184000,,,,,,,,,,HCH,H,2,H,2L1,H,,U,HCH,,,27930,26957,,01,P,H,,,EFHA00000000BBS,,,,,,,,,,,,,SB44955 061,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 021,B,HNMCY005,C400620522,2022/03/14 15:07:30.000000,B,HNMCY005,C400620522,2022/03/14 15:07:30.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 031,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 041,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8715 051,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 061,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 071,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 081,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 091,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,B,HNMCY005,C400620522,2022/03/14 15:07:31.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 521,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 531,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 541,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8715 551,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 561,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 571,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 581,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479583010,SBHA8715 591,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,B,HNMCY005,C400620522,2022/03/14 15:07:32.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,18770,18620,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8716 011,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8716 021,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8716 031,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
01S5479595010,SBHA8716 041,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,B,HNMCY005,C400620522,2022/03/14 15:07:33.000000,,,,,,,,,,AAD,A,2,H,1A1,D,,,,,0,19610,19296,,01,P,A,,,EFSE00000000YJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,
