ORDER_HEAD_LINE_NO,OS_STATUS_CD,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_PROCESS_STATUS,OS_PROCESS_WGT,GCS_COMP_CODE,PARTITION_KEY
01S5488429900,FBJ,B,PP152101,C400620527,2022/03/14 15:11:51.000000,B,PP152101,CallProductOSProgram,2022/03/14 15:12:10.468000,,,,,,,,,,2,8690,01,P
01S5488409460,FBJ,B,PP152101,C400620527,2022/03/14 15:11:51.000000,B,PP152101,C400620527,2022/03/14 15:11:51.000000,,,,,,,,,,2,2409,01,P
01S5467299010,FBM,B,KP101002,C400620527,2022/03/14 15:12:01.000000,B,KP101002,C400620527,2022/03/14 15:12:01.000000,,,,,,,,,,2,3267,01,L
01S5488429340,FBJ,B,PP152101,C400620527,2022/03/14 15:12:02.000000,B,PP152101,C400620527,2022/03/14 15:12:02.000000,,,,,,,,,,2,2274,01,P
01S5466130030,PHE,B,PLA14055,C400620527,2022/03/14 15:19:30.000000,B,PLA14055,C400620527,2022/03/14 15:19:30.000000,,,,,,,,,,2,682,01,P
01S5440754010,PYE,B,PLC14052,C400620527,2022/03/14 15:20:05.000000,B,PLC14052,C400620527,2022/03/14 15:20:05.000000,,,,,,,,,,2,3014,01,P
01S5461821030,DAH,B,PEEZZ050,C400620527,2022/03/14 15:20:12.000000,B,PEEZZ050,C400620527,2022/03/14 15:20:12.000000,,,,,,,,,,2,7582,01,P
01S5465813030,DAH,B,PEEZZ050,C400620527,2022/03/14 15:20:12.000000,B,PEEZZ050,C400620527,2022/03/14 15:20:12.000000,,,,,,,,,,2,7582,01,P
01S5442345010,FBM,B,PP101002,C400620527,2022/03/14 15:21:49.000000,B,PP101002,C400620527,2022/03/14 15:21:49.000000,,,,,,,,,,2,1303,01,P
01S5468131130,FBJ,B,PP152101,C400620527,2022/03/14 15:21:55.000000,B,PP152101,C400620527,2022/03/14 15:21:55.000000,,,,,,,,,,2,3824,01,P
01S5472766010,P1E,B,PLC14052,C400620527,2022/03/14 15:22:21.000000,B,PLC14052,C400620527,2022/03/14 15:22:21.000000,,,,,,,,,,2,2320,01,P
01S5472530070,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,,,,,,,,,,2,2903,01,P
01S5472530200,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,,,,,,,,,,2,2967,01,P
01S5472530210,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,B,HNMBY011,C400620527,2022/03/14 14:44:53.000000,,,,,,,,,,2,2967,01,P
01S5486463090,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2069,01,P
01S5495792260,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,3011,01,P
01S5495792350,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,7956,01,P
01S5468156330,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2401,01,P
01S5472530100,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2967,01,P
01S5472530110,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2967,01,P
01S5475008260,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2382,01,P
01S5495791020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,2109,01,P
01S5486871010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,7806,01,P
01S5495703100,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,3739,01,P
01S5495706090,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,3739,01,P
01S5495703030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,7287,01,P
01S5495706030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,7751,01,P
01S5486871050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,6654,01,P
01S5495706130,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,B,HNMBY011,C400620527,2022/03/14 14:44:54.000000,,,,,,,,,,2,5569,01,P
01S5427154010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,4633,01,P
01S5475013010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,1673,01,P
01S5495720020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,5629,01,P
01S5495720030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,4849,01,P
01S5483520010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,12144,01,P
01S5486871020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,7852,01,P
01S5495703270,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,5795,01,P
01S5495755050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011_01,CheckSzChildSlabEa,2022/03/14 14:44:57.509000,,,,,,,,,,2,21699,01,P
01S5483416010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,7496,01,P
01S5483417020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,4511,01,P
01S5483417030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,4519,01,P
01S5472530120,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,2967,01,P
01S5472530130,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,2967,01,P
01S5472530140,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,2967,01,P
01S5472530150,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,,,,,,,,,,2,2967,01,P
01S5488331010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:55.000000,B,HNMBY011_01,CheckSzChildSlabEa,2022/03/14 14:44:56.195000,,,,,,,,,,2,2528,01,P
01S5472530160,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2967,01,P
01S5472530170,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2967,01,P
01S5472530180,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2967,01,P
01S5472530190,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2967,01,P
01S5472530080,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2903,01,P
01S5472530090,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2903,01,P
01S5495791120,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,3166,01,P
01S5495792420,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,3162,01,P
01S5495703080,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,4021,01,P
01S5495703280,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011_01,CheckSzChildSlabEa,2022/03/14 14:44:57.478000,,,,,,,,,,2,14442,01,P
01S5495703300,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,2899,01,P
01S5495706080,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,4021,01,P
01S5427154100,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,B,HNMBY011,C400620527,2022/03/14 14:44:56.000000,,,,,,,,,,2,12016,01,P
01S5486891040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3754,01,P
01S5495703260,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,5652,01,P
01S5495703460,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3030,01,P
01S5495703070,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3619,01,P
01S5442487100,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,5448,01,P
01S5488425620,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3967,01,P
01S5488425630,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3967,01,P
01S5495703110,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,3713,01,P
01S5495684020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,5460,01,P
01S5495684050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,5549,01,P
01S5495720010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,B,HNMBY011,C400620527,2022/03/14 14:44:57.000000,,,,,,,,,,2,6853,01,P
01S5427050030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,9000,01,P
01S5495688010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,3997,01,P
01S5495747010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,4151,01,P
01S5424178040,FBE,B,PP145102,C400620527,2022/03/14 14:30:18.000000,B,PP106002,CallProductOSProgram,2022/03/14 15:10:12.739000,,,,,,,,,,2,2402,01,P
01S5460016010,P9H,B,PLB4012R,C400620527,2022/03/14 14:32:33.000000,B,PLB4012R,C400620527,2022/03/14 14:32:33.000000,,,,,,,,,,2,8768,01,P
01S5417127020,FCY,B,H6C40104,C400620527,2022/03/14 14:33:00.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:35:07.524000,,,,,,,,,,2,432,01,P
01S5389017030,FCY,B,H6C40104,C400620527,2022/03/14 14:33:22.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:35:07.956000,,,,,,,,,,2,1513,01,P
01S5470644570,PYE,B,PLC14052,C400620527,2022/03/14 14:33:48.000000,B,PLC14052,C400620527,2022/03/14 14:33:48.000000,,,,,,,,,,2,4051,01,P
01S5451831070,PHE,B,PLA14055,C400620527,2022/03/14 14:34:15.000000,B,PLA14005,CallPlateOSProgram,2022/03/14 14:39:16.166000,,,,,,,,,,2,0,01,P
01S5440753020,PHE,B,PLA14055,C400620527,2022/03/14 14:34:15.000000,B,PLA14005,CallPlateOSProgram,2022/03/14 14:39:15.585000,,,,,,,,,,2,0,01,P
01S5495706040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,4552,01,P
01S5495706050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,3779,01,P
01S5495792320,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,3167,01,P
01S5495686020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,4965,01,P
01S5495686030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,4428,01,P
01S5495747050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,5530,01,P
01S5495792330,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,2664,01,P
01S5440836030,DBG,B,M2E01P01,C400620527,2022/03/14 14:45:00.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:45:01.635000,,,,,,,,,,2,0,01,P
01S5472307150,DBG,B,M2E01P01,C400620527,2022/03/14 14:45:00.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:45:01.685000,,,,,,,,,,2,0,01,P
01S5461033020,DAH,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,,,,,,,,,,2,1537,01,P
01S5461040070,DAH,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,,,,,,,,,,2,2278,01,P
01S5461043010,DAH,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,B,PEEZZ050,C400620527,2022/03/14 14:45:04.000000,,,,,,,,,,2,1987,01,P
01S5458462010,DBG,B,M2E01P01,C400620527,2022/03/14 14:45:04.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:45:06.207000,,,,,,,,,,2,0,01,P
01S5458462010,DAH,B,PEEZZ050,C400620527,2022/03/14 14:45:06.000000,B,PEEZZ050,C400620527,2022/03/14 14:45:06.000000,,,,,,,,,,2,2804,01,P
01S5472770040,DAH,B,PEEZZ050,C400620527,2022/03/14 14:45:06.000000,B,PEEZZ050,C400620527,2022/03/14 14:45:06.000000,,,,,,,,,,2,2268,01,P
01S5451832030,DBG,B,M2E01P01,C400620527,2022/03/14 14:45:11.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:45:12.481000,,,,,,,,,,2,0,01,P
01S5451890050,DBG,B,M2E01P01,C400620527,2022/03/14 14:45:11.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:45:12.536000,,,,,,,,,,2,0,01,P
01S5467491140,PGE,B,PLA12009,C400620527,2022/03/14 14:47:31.000000,B,PLA14055,CallPlateOSProgram,2022/03/14 15:19:31.374000,,,,,,,,,,2,0,01,P
01S5476607130,FCY,B,H6C40104,C400620527,2022/03/14 14:47:43.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:50:14.314000,,,,,,,,,,2,2460,01,P
01S5335368530,FCY,B,H6C40104,C400620527,2022/03/14 14:49:03.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:50:19.333000,,,,,,,,,,2,3448,01,P
01S5486751080,DAF,B,PEEZZ613,C400620527,2022/03/14 14:49:28.000000,B,PEN2X556,CallSlabOSProgram,2022/03/14 15:01:38.734000,,,,,,,,,,2,0,01,P
01S5403308010,PHE,B,PLA14055,C400620527,2022/03/14 14:49:33.000000,B,PLA14005,CallPlateOSProgram,2022/03/14 14:54:35.033000,,,,,,,,,,2,0,01,P
01S5475985020,PHE,B,PLA14055,C400620527,2022/03/14 14:49:33.000000,B,PLA14005,CallPlateOSProgram,2022/03/14 14:54:33.817000,,,,,,,,,,2,0,01,P
01S5361400040,DAH,B,PEEZZ050,C400620527,2022/03/14 14:53:00.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 15:17:51.210000,,,,,,,,,,2,1289,01,P
01S5410803010,DAH,B,PEEZZ050,C400620527,2022/03/14 14:53:00.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 15:17:51.257000,,,,,,,,,,2,1081,01,P
01S5484513010,DAH,B,PEEZZ050,C400620527,2022/03/14 14:53:00.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 15:17:51.297000,,,,,,,,,,2,3924,01,P
01S5351442020,DAH,B,PEEZZ050,C400620527,2022/03/14 14:34:37.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 14:59:13.640000,,,,,,,,,,2,1119,01,P
01S5398756010,DAH,B,PEEZZ050,C400620527,2022/03/14 14:34:37.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 14:59:13.690000,,,,,,,,,,2,1422,01,P
01S5484513020,DAH,B,PEEZZ050,C400620527,2022/03/14 14:34:37.000000,B,PEYZZ625,CallSlabOSProgram,2022/03/14 14:59:13.739000,,,,,,,,,,2,2413,01,P
01S5458126050,FCY,B,H6C40104,C400620527,2022/03/14 14:35:03.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:35:08.943000,,,,,,,,,,2,3328,01,P
01S5458126270,FCY,B,H6C40104,C400620527,2022/03/14 14:35:07.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 14:38:05.914000,,,,,,,,,,2,4136,01,P
01S5486840100,PSE,B,PLY17901,C400620527,2022/03/14 14:37:35.000000,B,PLY17901,CallPlateOSProgram,2022/03/14 14:37:37.073000,,,,,,,,,,2,5234,01,P
01S5393931220,DAH,B,PEEZZ050,C400620527,2022/03/14 14:40:04.000000,B,PEEZZ050,C400620527,2022/03/14 14:40:04.000000,,,,,,,,,,2,3258,01,P
01S5469650170,DAH,B,PEEZZ050,C400620527,2022/03/14 14:40:04.000000,B,PEEZZ050,C400620527,2022/03/14 14:40:04.000000,,,,,,,,,,2,1167,01,P
01S5486438030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,2299,01,P
01S5486882030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,1556,01,P
01S5486892020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,2676,01,P
01S5486940070,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,1508,01,P
01S5495789040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,7346,01,P
01S5427038010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,2199,01,P
01S5495703040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,B,HNMBY011,C400620527,2022/03/14 14:44:58.000000,,,,,,,,,,2,6706,01,P
01S5474090030,DBG,B,PEN2X556,C400620527,2022/03/14 14:53:29.000000,B,PEEZZ050,CallSlabOSProgram,2022/03/14 14:53:31.019000,,,,,,,,,,2,0,01,P
01S5462468040,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:45.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:45.000000,,,,,,,,,,2,2408,01,P
01S5462468050,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:45.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:45.000000,,,,,,,,,,2,2164,01,P
01S5486544010,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,,,,,,,,,,2,2383,01,P
01S5486544020,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,,,,,,,,,,2,2383,01,P
01S5486544110,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,,,,,,,,,,2,2383,01,P
01S5486544130,DAH,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,B,PEEZZ050,C400620527,2022/03/14 15:21:47.000000,,,,,,,,,,2,2383,01,P
01S5430628420,FBM,B,PP101002,C400620527,2022/03/14 15:21:49.000000,B,PP101002,C400620527,2022/03/14 15:21:49.000000,,,,,,,,,,2,370,01,P
01S5442501050,DAF,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,,,,,,,,,,2,2834,01,L
01S5471536010,DAF,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,,,,,,,,,,2,2273,01,L
01S5474238010,DAF,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,,,,,,,,,,2,2937,01,L
01S5486447010,DAF,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,B,KEEZZ613,C400620527,2022/03/14 15:21:53.000000,,,,,,,,,,2,1730,01,L
01S5469779030,FBM,B,PP101002,C400620527,2022/03/14 15:22:44.000000,B,PP101002,CallProductOSProgram,2022/03/14 15:22:45.322000,,,,,,,,,,2,6300,01,P
01S5427038040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,2559,01,P
01S5427154110,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,4858,01,P
01S5486469010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,1940,01,P
01S5495740010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,3305,01,P
01S5427043010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,5624,01,P
01S5427043020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,3416,01,P
01S5427043050,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,B,HNMBY011,C400620527,2022/03/14 14:44:50.000000,,,,,,,,,,2,5696,01,P
01S5426708010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,1669,01,P
01S5495789020,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,2465,01,P
01S5495789070,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,4586,01,P
01S5495792170,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,3013,01,P
01S5495792180,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,2110,01,P
01S5426463010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,1688,01,P
01S5427050010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,6492,01,P
01S5495789060,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,7930,01,P
01S5442531010,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,2273,01,P
01S5442531030,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,2275,01,P
01S5442531040,AAC,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,B,HNMBY011,C400620527,2022/03/14 14:44:51.000000,,,,,,,,,,2,2275,01,P
